FURNISHED,GOURMET_SPACE,KITCHEN,DRESS_ROOM,BATHROOMS,BALCONY,SPORTS_COURT,FOOD_COURT,RECREATION_AREA,REST_AREAS,POOL,SAFETY,VIEW,ACCESSIBILITY,WORK_AREAS,GARAGE,SUSTAINABILITY,OUTDOOR_AREAS,PET_FRIENDLY,MID_END_APARTMENT_AMENITIES,HIGH_END_APARTMENT_AMENITIES,HIGH_END_CONDO_AMENITIES,ZONE_CODE,NEIGHBORHOOD_CODE,ZONE,NEIGHBORHOOD,STREET,PRICE,USABLEAREAS,TOTALAREAS,PARKINGSPACES,SUITES,BEDROOMS,TOTAL_AMENITIES,ELEVATOR,SERVICE_AREA,LAUNDRY,LUNCH_ROOM,ESSENTIAL_PUBLIC_SERVICES,NEAR_ACCESS_ROADS,NEAR_SCHOOL,NEAR_HOSPITAL,NEAR_SHOPPING_CENTER,NEAR_PUBLIC_TRANSPORT,COVERAGE,YEARLY_EXPENSES
True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,1450000,120,120,1,0,3,3,True,False,False,False,False,False,False,False,False,False,False,23900
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4,39,Zona Sul,Flamengo,,550000,47,47,0,0,1,3,True,False,False,False,False,False,False,False,False,False,False,10709
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,43,Zona Sul,Glória,,1490000,70,70,0,0,2,0,False,False,False,False,False,False,False,False,False,False,False,180
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,63,Zona Sul,Laranjeiras,,525000,73,73,0,0,2,3,True,False,False,False,False,False,False,False,False,False,False,14510
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,620000,86,86,0,0,2,1,True,False,False,False,False,False,False,False,False,False,False,12984
False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,1000000,109,109,1,0,4,2,True,False,False,False,False,False,False,False,False,False,False,19408
False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,4,63,Zona Sul,Laranjeiras,,328000,35,35,1,0,1,3,False,False,False,False,False,False,False,False,False,False,False,11177
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,21,Zona Sul,Catete,,440000,52,52,0,0,1,3,True,True,False,False,False,False,False,False,False,False,False,9432
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,24,Zona Central,Centro,,290000,32,32,0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,7200
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,270000,78,78,0,0,2,2,False,True,False,False,False,False,False,False,False,False,False,1960
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,2500000,233,233,1,0,3,1,True,False,False,False,False,False,False,False,False,False,False,36536
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,43,Zona Sul,Glória,,950000,119,119,1,0,2,0,False,False,False,False,False,False,False,False,False,False,False,16080
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,1550000,78,78,1,0,2,0,False,False,False,False,False,False,False,False,False,False,False,23661
False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,43,Zona Sul,Glória,,900000,102,102,1,0,2,3,True,False,False,False,False,False,False,False,False,False,False,11055
False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,4,63,Zona Sul,Laranjeiras,,1350000,118,118,1,0,3,4,False,False,False,False,False,False,False,False,False,False,False,20420
True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,4,30,Zona Sul,Cosme Velho,,850000,113,113,1,0,2,5,False,False,False,False,False,False,False,False,False,False,False,13980
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,520000,90,90,0,0,3,1,True,False,False,False,False,False,False,False,False,False,False,8761
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,699000,64,64,1,0,1,3,True,True,False,False,False,False,False,False,False,False,False,9416
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,64,Zona Sul,Leblon,,500000,50,50,0,0,2,1,False,False,False,False,False,False,False,False,False,False,False,1560
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,43,Zona Sul,Glória,,650000,76,76,1,0,2,1,True,False,False,False,False,False,False,False,False,False,False,15913
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,,5900000,257,257,3,0,4,2,True,False,False,False,False,False,False,False,False,False,False,69145
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,43,Zona Sul,Glória,,470000,42,42,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,6500
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,43,Zona Sul,Glória,,800000,37,37,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,8945
False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4,43,Zona Sul,Glória,,4005397,194,194,2,0,2,8,True,False,False,False,False,False,False,False,False,False,False,31000
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,101,Zona Sul,Santa Teresa,,350000,34,34,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,5436
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,405000,38,38,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,5770
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,101,Zona Sul,Santa Teresa,,380000,35,35,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,7130
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4,39,Zona Sul,Flamengo,,750000,63,63,0,0,2,3,True,False,False,False,False,False,False,False,False,False,False,10144
False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,101,Zona Sul,Santa Teresa,,320000,40,40,0,0,1,2,True,False,False,False,False,False,False,False,False,False,False,5400
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,2850000,138,138,2,0,3,2,True,False,False,False,False,False,False,False,False,False,False,42266
False,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,792000,44,44,1,0,1,8,True,False,False,False,False,False,False,False,False,False,False,14500
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,2050000,201,201,1,0,3,1,True,False,False,False,False,False,False,False,False,False,False,23722
False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,700000,55,55,1,0,1,5,True,False,False,False,False,False,False,False,False,False,False,13186
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,2290000,113,113,1,0,3,2,True,False,False,False,False,False,False,False,False,False,False,40146
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,1300000,115,115,0,0,3,1,True,False,False,False,False,False,False,False,False,False,False,17760
True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,4,53,Zona Sul,Ipanema,,1150000,75,75,0,0,2,6,True,False,False,False,False,False,False,False,False,False,False,17877
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,629190,61,61,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,3600
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,4,64,Zona Sul,Leblon,,1880000,102,102,1,0,3,4,True,False,False,False,False,False,False,False,False,False,False,23279
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,101,Zona Sul,Santa Teresa,,700000,95,95,0,0,3,1,False,False,False,False,False,False,False,False,False,False,False,5978
False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,3900000,270,270,2,0,3,4,True,False,False,False,False,False,False,False,False,False,False,26133
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,39,Zona Sul,Flamengo,,800000,66,66,1,0,2,2,False,False,False,False,False,False,False,False,False,False,False,12215
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,640000,44,44,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,8545
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,900000,70,70,1,0,2,1,True,False,False,False,False,False,False,False,False,False,False,13944
False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,4,62,Zona Sul,Lagoa,,1200000,69,69,1,0,2,5,True,False,False,False,False,False,False,False,False,False,False,14765
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,2600000,233,233,0,0,4,1,False,False,False,False,False,False,False,False,False,False,False,36823
False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,2470000,164,164,2,0,3,7,True,False,False,False,False,False,False,False,False,False,False,32380
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,63,Zona Sul,Laranjeiras,,280000,24,24,0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,6960
False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4,43,Zona Sul,Glória,,450000,52,52,0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,10001
False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,1250000,73,73,1,0,2,3,True,False,False,False,False,False,False,False,False,False,False,17890
False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,1250000,92,92,1,0,2,3,True,False,False,False,False,False,False,False,False,False,False,15464
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,700000,70,70,1,0,2,1,False,False,False,False,False,False,False,False,False,False,False,14754
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,225000,52,52,0,0,1,3,True,True,False,False,False,False,False,False,False,False,False,5400
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,790000,60,60,1,0,2,3,True,False,False,False,False,False,False,False,False,False,False,10984
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,47,Zona Sul,Gávea,,1900000,162,162,2,0,3,2,True,False,False,False,False,False,False,False,False,False,False,25880
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,432000,59,59,0,0,2,1,True,False,False,False,False,False,False,False,False,False,False,7200
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,,1600000,95,95,0,0,3,0,False,False,False,False,False,False,False,False,False,False,False,12100
True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,400000,49,49,1,0,1,5,True,False,False,False,False,False,False,False,False,False,False,12030
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,21,Zona Sul,Catete,,472500,56,56,0,0,1,3,True,True,False,False,False,False,False,False,False,False,False,7320
False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,1100000,123,123,1,0,3,2,True,False,False,False,False,False,False,False,False,False,False,24700
False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,500000,47,47,1,0,1,3,True,False,False,False,False,False,False,False,False,False,False,9189
True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,24,Zona Central,Centro,,270000,30,30,0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,7213
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,39,Zona Sul,Flamengo,,2200000,400,400,1,0,4,2,True,False,False,False,False,False,False,False,False,False,False,34700
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,101,Zona Sul,Santa Teresa,,680000,100,100,1,0,1,1,True,False,False,False,False,False,False,False,False,False,False,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,460000,137,137,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,8900
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,43,Zona Sul,Glória,,1105000,119,119,0,0,3,0,False,False,False,False,False,False,False,False,False,False,False,15386
False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,,2900000,70,70,1,0,2,7,True,False,False,False,False,False,False,False,False,False,False,19654
False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,21,Zona Sul,Catete,,580000,58,58,0,0,2,2,False,False,False,False,False,False,False,False,False,False,False,10343
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,212000,38,38,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,7740
True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1,24,Zona Central,Centro,,240000,32,32,0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,5520
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,750000,39,39,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,12045
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,405000,47,47,0,0,2,0,False,False,False,False,False,False,False,False,False,False,False,7764
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,750000,103,103,0,0,3,1,True,False,False,False,False,False,False,False,False,False,False,16422
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,21,Zona Sul,Catete,,365000,36,36,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,9320
False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,,1300000,53,53,1,0,1,8,True,False,False,False,False,False,False,False,False,False,False,30704
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,101,Zona Sul,Santa Teresa,,450000,75,75,0,0,2,0,False,False,False,False,False,False,False,False,False,False,False,5400
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,680000,75,75,1,0,2,1,True,False,False,False,False,False,False,False,False,False,False,24000
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,21,Zona Sul,Catete,,380000,35,35,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,8530
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,545000,47,47,1,0,1,1,True,False,False,False,False,False,False,False,False,False,False,11260
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,450000,47,47,0,0,2,0,False,False,False,False,False,False,False,False,False,False,False,8592
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,,1300000,71,71,1,0,2,0,False,False,False,False,False,False,False,False,False,False,False,12925
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4,39,Zona Sul,Flamengo,,1400000,78,78,1,0,3,3,True,False,False,False,False,False,False,False,False,False,False,14148
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,260000,40,40,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,4560
True,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,3000000,160,160,1,0,4,9,False,False,False,False,False,False,False,False,False,False,False,35732
False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,,4350000,212,212,2,0,2,3,True,False,False,False,False,False,False,False,False,False,False,48452
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,39,Zona Sul,Flamengo,,1790000,118,118,1,0,3,2,True,False,False,False,False,False,False,False,False,False,False,23204
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,1500000,75,75,1,0,2,0,False,False,False,False,False,False,False,False,False,False,False,24000
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,2100000,128,128,0,0,2,0,False,False,False,False,False,False,False,False,False,False,False,10001
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4,39,Zona Sul,Flamengo,,490000,47,47,0,0,1,3,True,False,False,False,False,False,False,False,False,False,False,7069
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,550000,43,43,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,8270
False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,4,62,Zona Sul,Lagoa,,1400000,125,125,2,0,2,6,False,False,False,False,False,False,False,False,False,False,False,26105
True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,2000000,100,100,1,0,3,3,True,False,False,False,False,False,False,False,False,False,False,27555
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,200000,40,40,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,6018
False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,4,47,Zona Sul,Gávea,,2300000,172,172,2,0,4,5,True,False,False,False,False,False,False,False,False,False,False,27003
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,1100000,89,89,0,0,2,1,True,False,False,False,False,False,False,False,False,False,False,9525
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,1320000,52,52,0,0,2,1,False,False,False,False,False,False,False,False,False,False,False,10400
False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,39,Zona Sul,Flamengo,,820000,113,113,1,0,3,3,True,False,False,False,False,False,False,False,False,False,False,17332
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,62,Zona Sul,Lagoa,,2300000,150,150,2,0,4,1,False,False,False,False,False,False,False,False,False,False,False,19024
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,550000,107,107,0,0,2,1,False,False,False,False,False,False,False,False,False,False,False,8894
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,,1950000,120,120,1,0,3,0,False,False,False,False,False,False,False,False,False,False,False,15515
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,43,Zona Sul,Glória,,700000,34,34,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,10884
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,1500000,120,120,0,0,3,0,False,False,False,False,False,False,False,False,False,False,False,27640
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,1135000,78,78,1,0,2,0,False,False,False,False,False,False,False,False,False,False,False,11958
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,590000,55,55,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,11880
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,1000000,67,67,0,0,2,0,False,False,False,False,False,False,False,False,False,False,False,9860
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,2250000,111,111,1,0,3,1,True,False,False,False,False,False,False,False,False,False,False,29799
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,990000,103,103,1,0,3,1,True,False,False,False,False,False,False,False,False,False,False,19300
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,43,Zona Sul,Glória,,725000,125,125,0,0,2,2,True,False,False,False,False,False,False,False,False,False,False,20942
True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,43,Zona Sul,Glória,,275000,25,25,0,0,1,3,True,False,False,False,False,False,False,False,False,False,False,4560
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,1050000,266,266,2,0,3,1,False,False,False,False,False,False,False,False,False,False,False,516
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,47,Zona Sul,Gávea,,1100000,94,94,1,0,3,1,True,False,False,False,False,False,False,False,False,False,False,16760
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,39,Zona Sul,Flamengo,,1990000,160,160,1,0,3,2,False,True,False,False,False,False,False,False,False,False,False,25822
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,47,Zona Sul,Gávea,,2500000,142,142,1,0,3,1,False,False,False,False,False,False,False,False,False,False,False,20600
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,400000,25,25,0,0,2,1,True,False,False,False,False,False,False,False,False,False,False,7800
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,670000,54,54,1,0,2,1,True,False,False,False,False,False,False,False,False,False,False,7759
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,740000,81,81,1,0,2,2,True,True,False,False,False,False,False,False,False,False,False,9018
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,,3400000,150,150,1,0,3,1,True,False,False,False,False,False,False,False,False,False,False,30652
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,820000,100,100,1,0,3,3,True,True,False,False,False,False,False,False,False,False,False,8540
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,550000,58,58,1,0,2,2,True,False,False,False,False,False,False,False,False,False,False,19289
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,21,Zona Sul,Catete,,565000,42,42,0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,2000
True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,400000,45,45,1,0,2,3,True,False,False,False,False,False,False,False,False,False,False,8160
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,43,Zona Sul,Glória,,1360000,189,189,0,0,3,1,False,False,False,False,False,False,False,False,False,False,False,23400
True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,1195000,145,145,1,0,3,3,True,False,False,False,False,False,False,False,False,False,False,21998
False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,21,Zona Sul,Catete,,800000,70,70,1,0,2,3,True,False,False,False,False,False,False,False,False,False,False,15600
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,1150000,117,117,0,0,2,1,True,False,False,False,False,False,False,False,False,False,False,29212
False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,4,63,Zona Sul,Laranjeiras,,1420000,122,122,1,0,3,8,True,False,False,False,False,False,False,False,False,False,False,20587
False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,500000,47,47,1,0,1,3,True,False,False,False,False,False,False,False,False,False,False,9189
False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4,62,Zona Sul,Lagoa,,2700000,110,110,2,0,3,3,False,False,False,False,False,False,False,False,False,False,False,24657
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,320000,58,58,0,0,2,1,True,False,False,False,False,False,False,False,False,False,False,6050
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,21,Zona Sul,Catete,,670000,71,71,0,0,2,1,True,False,False,False,False,False,False,False,False,False,False,11973
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,21,Zona Sul,Catete,,281000,36,36,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,5928
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,800000,109,109,1,0,3,1,True,False,False,False,False,False,False,False,False,False,False,21700
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,1799000,150,150,2,0,4,2,True,False,False,False,False,False,False,False,False,False,False,19592
